student_id,week,year,current_cgpa,assignment_score,attendance_rate,assignments_on_time,assignments_late,assignments_missing,hours_before_deadline,lms_logins,days_since_last_lms_login,library_visits,library_study_hours,campus_activities,peer_interactions,stress_level,burnout_status,burnout_severity,sleep_hours,sleep_quality
88,3,2025,6.29,74,83.15,0,2,0,2.29,10,11,2,24.43,5,6,1,0,0,8.86,5
88,4,2025,6.29,61,65.96,2,0,0,66.27,19,7,1,11.03,4,7,6,0,3,6.9,1
88,5,2025,6.29,94,73.87,1,2,0,3.88,0,4,4,15.3,5,12,9,0,5,7.17,3
88,6,2025,6.29,92,72.99,2,1,0,13.43,24,10,9,22.5,1,17,2,0,0,8.9,2
88,7,2025,6.29,90,87.48,1,1,0,31.51,9,0,3,19.33,3,6,7,0,2,8.48,2
88,8,2025,6.29,84,73.82,2,1,1,60.29,19,5,5,20.59,0,18,7,1,6,5.64,3
88,9,2025,6.29,91,70.77,4,2,0,14.9,29,1,5,6.81,1,1,8,0,3,8.39,3
88,10,2025,6.29,98,90.51,1,0,0,44.32,8,4,9,24.02,1,0,3,0,1,7.24,2
88,11,2025,6.29,88,91.15,0,1,0,30.48,6,6,6,20.08,0,14,2,0,3,4.39,2
88,12,2025,6.29,61,66.16,1,0,0,39.4,11,13,3,15.35,5,4,4,0,2,6.77,2
89,1,2025,6.96,95,73.9,0,1,0,49.04,18,9,6,12.12,3,18,5,0,3,6.07,1
89,2,2025,6.96,42,88.56,4,2,0,59.1,8,6,4,14.83,1,5,1,0,3,4.27,5
89,3,2025,6.96,51,94.08,4,2,0,21.08,25,10,7,12.56,4,4,5,0,5,4.34,5
89,4,2025,6.96,48,83.25,2,0,0,19.06,25,2,2,24.58,0,9,2,0,4,4.02,2
89,5,2025,6.96,40,82,0,1,1,7.22,23,2,0,12.14,3,16,8,1,6,6.75,1
89,6,2025,6.96,51,69.18,2,0,1,4.86,10,11,3,19.3,5,16,2,0,0,8.96,2
89,7,2025,6.96,46,62.12,0,0,1,63.35,23,5,0,2.61,0,18,8,0,4,7.88,3
89,8,2025,6.96,40,68.5,4,0,1,57.42,15,5,5,14.03,3,11,1,0,2,6.06,2
89,9,2025,6.96,74,63.99,3,0,1,4.93,9,1,1,16.21,5,8,5,0,2,8.8,3
89,10,2025,6.96,45,75.63,0,2,1,44.49,23,6,2,5.4,2,3,4,0,4,6.09,4
89,11,2025,6.96,43,83.92,0,1,1,27.34,16,10,9,10.26,4,9,10,1,8,5.28,2
89,12,2025,6.96,54,79.64,1,2,0,68.71,4,7,5,22.76,1,19,9,1,6,6.11,5
90,1,2025,8.38,47,92.81,4,2,0,30.22,28,9,4,22.67,1,7,5,0,5,4.7,4
90,2,2025,8.38,69,83.13,1,1,0,3.53,0,3,1,2.29,0,6,3,0,4,4.53,2
90,3,2025,8.38,78,68,4,0,1,23.3,18,0,0,21.62,1,0,5,1,6,4.32,1
90,4,2025,8.38,89,86.25,0,2,1,39.39,1,6,3,9.84,5,9,9,1,7,6.39,2
90,5,2025,8.38,69,77.27,3,2,0,43.83,14,1,7,20.29,0,12,8,0,3,8.77,5
90,6,2025,8.38,74,74.8,0,0,0,62.53,19,2,5,13.18,1,9,9,0,5,6.5,2
90,7,2025,8.38,63,78.07,3,0,0,32.5,19,7,0,17.07,2,16,9,0,4,7.69,1
90,8,2025,8.38,46,75.27,3,2,1,11.25,13,1,0,13.2,0,17,2,0,0,8.99,4
90,9,2025,8.38,58,61.74,4,2,0,8.67,19,11,2,22,3,11,2,0,3,4.89,3
90,10,2025,8.38,73,82.93,0,1,0,39.35,28,12,4,3.76,4,5,1,0,1,6.21,4
90,11,2025,8.38,72,80.7,2,2,1,4.54,20,9,8,6.3,3,7,8,1,7,4.91,5
90,12,2025,8.38,41,65.18,3,2,0,16.7,15,8,9,14.42,3,4,7,0,5,6.1,4
91,1,2025,9.01,54,78.72,3,0,1,21.64,19,3,0,11.71,1,13,3,0,0,8.85,3
91,2,2025,9.01,44,91.9,2,1,0,17.63,21,0,2,8.17,3,19,7,0,3,7.53,3
91,3,2025,9.01,68,94.37,0,2,1,25.16,8,10,5,6.8,1,6,6,0,5,5.92,2
91,4,2025,9.01,75,78.31,2,1,0,36.49,25,8,4,8.09,3,1,2,0,3,4.67,4
91,5,2025,9.01,89,71.97,0,0,1,55.12,11,10,6,7.65,4,1,6,0,2,8.69,3
91,6,2025,9.01,77,68.06,2,1,1,26.93,4,8,4,9.01,2,13,7,0,5,6.34,2
91,7,2025,9.01,60,77.01,3,0,1,24.6,13,2,4,6.81,4,17,7,1,8,4.01,1
91,8,2025,9.01,43,98.19,4,1,0,22.57,12,3,4,4.83,4,14,4,0,4,4.45,3
91,9,2025,9.01,44,84.67,3,1,1,29.89,12,12,4,17,3,7,9,1,6,6.63,5
91,10,2025,9.01,59,84.52,1,2,0,45.89,10,10,2,19.47,4,0,3,0,0,7.92,4
91,11,2025,9.01,69,88.99,4,0,0,9.42,13,8,0,12.37,2,8,8,0,5,5.94,5
91,12,2025,9.01,90,92.08,0,2,1,60.62,21,2,2,6.59,5,2,8,0,5,7.33,5
92,1,2025,9.03,81,75.64,1,1,1,35.66,6,5,6,20.04,0,18,3,0,3,6.35,4
92,2,2025,9.03,43,92.83,2,0,0,64.48,13,5,3,3.8,2,7,6,0,5,5.39,2
92,3,2025,9.03,88,85.97,0,0,0,62.93,27,11,5,21.49,3,2,4,0,3,5.55,1
92,4,2025,9.03,61,96.59,0,0,1,20.66,9,10,3,13.45,3,4,10,1,6,7.61,5
92,5,2025,9.03,63,76.48,0,0,1,70.35,3,7,0,6.02,4,17,2,0,3,5.22,2
92,6,2025,9.03,71,62.78,4,0,1,20.93,2,11,2,23.11,1,14,4,0,4,6.01,3
92,7,2025,9.03,85,95.04,4,2,0,67.09,5,12,0,3.98,0,1,6,0,4,5.9,4
92,8,2025,9.03,41,90.13,4,0,1,16.04,2,14,6,22.19,5,14,1,0,0,8.61,3
92,9,2025,9.03,61,90.06,3,2,1,52.85,5,11,8,17.39,3,8,4,0,4,5.95,4
92,10,2025,9.03,90,89.32,2,1,1,3.29,29,1,2,21.93,1,2,8,1,8,4.25,4
92,11,2025,9.03,85,76.27,1,2,0,6.65,21,0,2,1.41,3,14,10,0,4,8.19,5
92,12,2025,9.03,80,66.9,3,0,0,36.53,20,2,9,20.71,3,9,2,0,3,5.09,3
93,1,2025,7.74,62,66.91,2,1,1,41.05,14,7,4,23.08,2,6,6,0,4,6.82,1
93,2,2025,7.74,97,74.68,1,1,1,6.82,6,5,3,9.3,0,14,1,0,3,4.87,5
93,3,2025,7.74,44,91.73,4,1,1,48.05,1,7,0,3.77,2,4,5,0,3,7.07,4
93,4,2025,7.74,91,81.83,3,0,0,21.53,1,10,6,14.66,2,5,6,0,4,6.34,2
93,5,2025,7.74,89,67.13,4,1,0,14.86,23,9,5,22.43,3,3,5,0,3,6.71,1
93,6,2025,7.74,90,87.8,2,2,1,25.86,5,12,0,4.06,5,4,7,1,6,6.07,3
93,7,2025,7.74,93,92.95,2,2,0,26.99,25,8,0,1.45,4,13,5,0,2,7.83,3
93,8,2025,7.74,63,95.85,2,1,0,42.96,7,12,1,2.51,3,16,5,0,1,8.98,5
93,9,2025,7.74,85,98.46,0,1,0,29.82,22,0,3,21.36,3,13,10,1,8,4.74,4
93,10,2025,7.74,45,84.02,1,2,1,12.49,21,12,3,16.42,2,13,2,0,0,8.8,5
93,11,2025,7.74,99,80.92,0,2,0,32.76,14,2,7,6.96,0,6,5,0,3,6.39,4
93,12,2025,7.74,87,79.68,2,2,0,63.13,2,10,5,5.2,2,16,7,0,2,8.26,5
94,1,2025,9.34,92,91.24,2,0,0,12.87,2,14,6,10.64,2,8,9,1,6,5.86,2
94,2,2025,9.34,67,98.33,4,0,1,47.97,14,1,1,7.4,1,13,9,0,5,7.97,1
94,3,2025,9.34,41,62.88,1,0,0,54.08,29,2,0,16.5,1,17,7,0,3,7.58,4
94,4,2025,9.34,98,64.28,1,0,1,28.46,19,9,4,22.16,5,14,10,0,5,8.24,4
94,5,2025,9.34,78,83.85,1,0,1,56.61,21,3,8,14.36,0,9,10,1,6,7.82,2
94,6,2025,9.34,74,93.55,2,2,1,67.82,28,14,5,17.79,4,1,7,0,5,7.07,3
94,7,2025,9.34,63,80.78,2,0,0,63.47,22,14,1,1.85,3,4,6,1,6,4.32,5
94,8,2025,9.34,77,71.31,3,0,0,54.41,14,11,8,20.74,1,12,8,1,7,4.43,4
94,9,2025,9.34,45,93.98,4,0,0,8.68,14,7,0,22.33,3,5,9,1,6,6.26,5
94,10,2025,9.34,79,61.99,4,1,1,4.38,22,6,2,24.28,0,0,9,0,4,8.63,4
94,11,2025,9.34,60,99.29,0,0,0,3.78,16,13,1,4.29,5,7,9,1,8,4.38,4
94,12,2025,9.34,41,60.25,3,2,1,39.11,21,13,2,23.01,0,1,3,0,2,7.46,4
95,1,2025,9.46,97,61.73,1,2,1,58.46,23,9,9,21.92,2,10,9,1,8,4.8,1
95,2,2025,9.46,54,68.63,2,1,0,2.6,8,8,2,24.01,5,19,5,0,3,6.91,2
95,3,2025,9.46,57,98.13,3,1,0,0.25,11,1,9,4.65,0,9,5,0,4,5.8,1
95,4,2025,9.46,48,61.69,0,2,1,26.33,17,14,0,13.68,2,19,9,0,4,8.77,5
95,5,2025,9.46,51,85.79,0,1,1,70.66,13,4,9,23.08,2,2,6,1,6,4.7,3
95,6,2025,9.46,83,88.2,3,2,0,59.1,8,5,9,7.21,3,8,10,1,7,5.17,3
95,7,2025,9.46,70,96.59,4,0,0,38.13,16,7,9,13.61,3,14,2,0,2,5.35,3
95,8,2025,9.46,69,70.14,3,1,0,61.65,29,14,2,2.48,3,5,1,0,2,5.37,4
95,9,2025,9.46,52,94.5,2,0,0,71.83,8,12,7,24.43,4,2,4,0,3,6.14,4
95,10,2025,9.46,93,90.65,0,0,1,60.16,5,2,2,24.24,4,16,1,0,4,4.23,2
95,11,2025,9.46,42,63.51,0,1,0,40.82,13,3,9,23.97,2,6,10,0,5,7.46,1
95,12,2025,9.46,86,64.2,3,1,0,40.67,22,11,6,21.19,1,7,2,0,2,6.06,1
96,1,2025,9.48,45,74.13,2,2,0,33.21,12,0,5,9.55,5,14,4,0,1,7.63,2
96,2,2025,9.48,96,74.89,0,2,0,3.26,4,0,5,6.04,1,9,6,0,5,4.62,4
96,3,2025,9.48,54,65.61,2,1,0,22.95,12,14,9,22.7,1,9,2,0,1,6.66,3
96,4,2025,9.48,52,75.49,0,1,0,52.86,4,2,2,13.84,4,11,6,0,4,5.76,1
96,5,2025,9.48,88,94.72,4,0,0,61.14,21,0,2,9.86,5,14,9,1,6,5.83,4
96,6,2025,9.48,45,63.24,3,2,1,11.02,2,4,0,0.12,0,19,6,1,6,5.53,2
96,7,2025,9.48,86,96.66,3,1,1,46.81,13,12,3,16.88,0,8,9,1,6,7.16,2
96,8,2025,9.48,45,79.45,2,0,0,67.73,14,0,4,24.55,1,17,10,1,8,4.03,3
96,9,2025,9.48,72,76.47,2,1,1,22.41,19,5,4,10.81,1,8,10,1,7,6.17,1
96,10,2025,9.48,56,87.75,1,2,0,16.91,18,13,0,9.97,4,6,6,0,3,7.16,1
96,11,2025,9.48,93,79.35,3,2,1,31.06,17,5,5,6.64,3,5,2,0,5,4.18,4
96,12,2025,9.48,48,89.87,2,2,1,13.26,3,14,5,23.97,2,10,10,0,5,8.79,4
97,1,2025,8.07,71,66.9,1,2,0,67.13,17,3,5,19.29,4,19,5,0,2,7.95,5
97,2,2025,8.07,53,88.79,4,2,0,53.82,1,1,2,2.86,1,13,10,0,5,7.26,1
97,3,2025,8.07,94,89.09,1,0,1,37.21,23,5,5,22.06,5,13,4,0,3,6.71,2
97,4,2025,8.07,68,97.28,3,0,0,48.88,20,4,3,5.69,1,18,2,0,3,4.63,1
97,5,2025,8.07,84,89.28,0,1,0,48.51,25,12,9,16.48,2,5,3,0,3,5.23,3
97,6,2025,8.07,89,93.29,4,2,0,36.71,16,0,9,23.47,4,8,10,1,7,5.53,2
97,7,2025,8.07,50,75.37,0,0,1,70.86,7,2,2,7.38,0,15,4,0,3,6.51,2
97,8,2025,8.07,52,97.36,4,0,0,9.47,29,3,4,24.93,2,17,10,1,7,5.91,4
97,9,2025,8.07,89,74.89,3,0,1,11.83,5,9,7,15.71,4,3,2,0,5,4.09,2
97,10,2025,8.07,88,78.32,0,0,0,69.83,28,10,4,8.39,1,17,10,1,8,4.4,3
97,11,2025,8.07,83,74.42,4,1,0,47.21,1,1,6,10.11,0,11,3,0,2,6.75,1
97,12,2025,8.07,89,74.84,0,1,1,71.14,14,11,3,17.17,0,11,9,0,5,7.47,1
98,1,2025,9.03,83,74.18,3,0,1,15.48,4,0,0,5.14,4,1,9,1,9,4.39,3
98,2,2025,9.03,44,95.16,2,0,0,20.52,4,1,3,17.87,1,9,2,0,3,5.02,1
98,3,2025,9.03,49,64.32,0,2,0,19.87,20,5,0,9.7,1,8,3,0,1,7.65,5
98,4,2025,9.03,66,75.08,4,1,1,32.8,25,4,6,14.9,2,12,2,0,1,8.16,3
98,5,2025,9.03,71,81.03,0,2,0,13.14,2,14,4,16.44,0,17,2,0,1,6.23,4
98,6,2025,9.03,64,72.01,2,0,0,18.04,6,9,7,12.59,4,3,2,0,2,6.14,3
98,7,2025,9.03,85,87.79,2,1,1,6.75,15,0,2,5.93,2,8,7,0,5,6.22,2
98,8,2025,9.03,80,77.82,0,0,0,66.8,17,7,4,23.18,2,1,8,0,4,7.28,3
98,9,2025,9.03,43,85.88,4,1,1,66.97,27,5,6,14.82,1,3,3,0,4,4.97,4
98,10,2025,9.03,60,68.26,0,2,0,33.62,18,8,9,24.35,3,15,3,0,0,8.99,2
98,11,2025,9.03,84,82.33,3,2,1,62.95,27,2,8,10.11,3,9,5,0,4,6.3,5
98,12,2025,9.03,56,74.99,4,1,0,21.9,24,5,1,1.34,2,0,9,1,7,5.1,3
99,1,2025,8.37,87,82.12,2,1,0,25.06,4,0,1,18.21,5,8,7,1,6,4.71,4
99,2,2025,8.37,84,84.77,3,1,1,42.06,13,5,4,13.9,2,6,1,0,3,5.13,4
99,3,2025,8.37,77,94.02,1,2,0,67.21,10,6,7,12.05,3,5,4,0,4,4.77,2
99,4,2025,8.37,59,90.67,1,1,0,29.18,8,8,6,22.72,2,11,7,1,6,4.78,4
99,5,2025,8.37,93,87.34,2,0,0,4.13,28,5,0,4.96,0,5,1,0,2,4.99,1
99,6,2025,8.37,54,95.4,4,2,1,16.45,8,10,7,22.21,2,17,5,0,2,9,5
99,7,2025,8.37,51,93.06,0,0,1,18.17,6,8,0,7.45,3,6,7,1,6,6.04,2
99,8,2025,8.37,63,61.62,3,2,1,13.07,2,5,4,23.4,3,19,10,1,8,5.32,5
99,9,2025,8.37,44,86.96,4,2,1,46.45,10,3,1,4.63,5,1,3,0,3,6.6,4
99,10,2025,8.37,87,69.67,1,0,0,42.58,23,3,7,9.04,4,15,7,1,6,4.35,3
99,11,2025,8.37,46,69.99,4,1,1,33.93,26,11,1,6.36,0,4,8,0,5,7.79,1
99,12,2025,8.37,42,97.04,1,1,1,9.26,27,12,8,22.13,1,10,1,0,0,8.25,3
100,1,2025,7.64,52,91.58,1,0,1,20.95,25,14,8,11.21,0,14,10,1,7,6.36,1
100,2,2025,7.64,44,69.06,3,2,0,62.29,10,10,5,11.87,1,14,7,0,2,8.9,3
100,3,2025,7.64,85,95.77,4,0,0,16.42,7,10,3,7.86,1,16,5,0,4,5.11,4
100,4,2025,7.64,75,80.43,4,1,1,45.45,24,7,8,7.95,2,2,1,0,0,7.62,5
100,5,2025,7.64,93,96.38,1,2,1,56.54,4,12,0,23.46,1,5,4,0,4,6.25,5
100,6,2025,7.64,63,65.23,2,1,1,19.94,18,5,0,7.96,1,17,1,0,4,4.48,2
100,7,2025,7.64,78,92.77,0,2,0,4.02,16,8,7,7.05,4,7,8,1,7,4.13,4
100,8,2025,7.64,46,75.55,0,1,1,18.49,0,10,1,8.45,3,18,1,0,1,7.49,3
100,9,2025,7.64,77,60.55,1,1,1,18.89,0,0,6,19.62,2,0,5,0,3,7.47,2
100,10,2025,7.64,70,70.11,3,0,1,9.02,14,11,1,6.56,5,13,2,0,1,8.04,3
100,11,2025,7.64,76,60.47,3,1,0,9.16,13,12,4,10.8,5,9,8,0,3,8.54,2
100,12,2025,7.64,55,76.97,0,2,1,58.86,3,9,2,16.32,5,3,9,1,6,7.19,4
101,1,2025,6.35,86,69.66,3,2,1,13.49,27,6,3,9.97,0,8,1,0,1,7.36,1
101,2,2025,6.35,81,64.62,2,0,1,33.38,24,2,2,24.51,1,6,3,0,2,7.64,5
101,3,2025,6.35,97,65,2,0,0,10.06,22,10,9,10.29,2,8,1,0,2,5.05,3
101,4,2025,6.35,73,80.97,2,2,0,54.22,28,7,9,22.12,4,4,10,1,7,5.29,4
101,5,2025,6.35,98,72.9,4,0,1,63.52,10,12,4,5.03,2,10,8,0,4,8.76,4
101,6,2025,6.35,90,78.65,3,2,0,56.59,9,5,0,0.34,1,19,10,1,7,5.26,3
101,7,2025,6.35,64,97.24,1,0,0,42.97,15,9,1,3.07,3,17,5,0,2,7.6,5
101,8,2025,6.35,99,78.04,2,1,0,2.61,7,1,2,17.75,2,12,7,1,6,4.25,1
101,9,2025,6.35,74,80.99,3,0,1,27.3,20,14,5,1.2,0,14,2,0,2,7.13,5
101,10,2025,6.35,87,89.4,3,2,1,1.73,22,8,6,17.41,0,6,2,0,4,4.92,3
101,11,2025,6.35,64,71.44,0,1,0,10.85,26,1,0,5.27,4,17,7,0,5,6.14,4
101,12,2025,6.35,88,94.03,2,2,1,8.43,28,7,0,22.93,2,8,5,0,5,5.81,3
102,1,2025,7.81,64,98.99,3,0,1,69.4,18,5,4,13.01,3,2,6,0,3,7.83,4
102,2,2025,7.81,57,91.59,1,1,1,43.8,28,10,9,9.92,4,15,8,1,7,5.42,2
102,3,2025,7.81,62,75.16,2,2,0,9.54,0,12,2,0.77,5,18,4,0,5,4.36,3
102,4,2025,7.81,43,96.63,1,0,1,20.66,21,9,2,16.3,1,0,6,0,2,8.76,5
102,5,2025,7.81,96,92,1,0,0,65.65,0,12,5,8.42,0,13,7,0,2,8.76,2
102,6,2025,7.81,69,87.63,4,0,0,42.63,5,11,9,8.7,5,16,3,0,1,7.03,2
102,7,2025,7.81,42,79.55,2,1,1,17.63,15,0,5,14.85,4,13,10,1,9,4.08,1
102,8,2025,7.81,64,77.28,1,0,1,5.3,29,2,3,1.95,3,16,7,0,4,7.36,1
102,9,2025,7.81,76,73.21,0,0,0,16.09,4,13,4,20.56,0,17,7,0,3,7.85,2
102,10,2025,7.81,99,80.57,3,2,1,64.55,17,7,8,11.14,0,7,5,1,6,4.9,2
102,11,2025,7.81,54,97.25,1,0,0,23.78,8,2,3,8.15,3,7,1,0,0,8,3
102,12,2025,7.81,69,89.18,3,1,0,41.4,12,0,0,1.03,0,17,7,0,2,8.84,4
103,1,2025,7.44,50,82.51,0,0,1,29.23,12,1,3,3.91,1,2,4,0,4,5.48,5
103,2,2025,7.44,89,69.97,2,2,1,21.8,10,11,4,4.67,5,5,1,0,4,4.22,5
103,3,2025,7.44,93,62.86,2,0,1,2.27,10,14,2,16.15,3,3,8,1,7,5.29,1
103,4,2025,7.44,56,68.65,4,1,0,37.52,13,13,0,11.68,1,12,6,0,5,5.58,4
103,5,2025,7.44,74,73.98,1,1,1,16.16,8,10,5,15.91,2,10,5,0,2,8.86,1
103,6,2025,7.44,95,85.58,0,2,1,7.49,22,3,9,20.81,2,14,3,0,2,7.34,3
103,7,2025,7.44,88,64.29,4,1,0,5.01,16,1,2,23.62,0,9,5,0,5,4.85,5
103,8,2025,7.44,95,90.97,3,2,0,56,8,11,9,21.91,4,6,9,0,3,8.98,4
103,9,2025,7.44,82,99.16,0,1,1,40.46,6,3,2,5.83,3,12,4,0,3,7.14,3
103,10,2025,7.44,78,62.45,1,2,1,7.11,2,11,0,15.41,0,13,8,1,6,6.34,1
103,11,2025,7.44,51,90.67,1,1,1,18.47,26,13,2,23.15,0,17,6,0,3,8.41,3
103,12,2025,7.44,85,80.98,2,2,1,17.99,28,7,0,10.27,2,16,7,0,5,6.59,3
104,1,2025,9,58,80.71,1,0,0,50.74,23,10,4,17.62,2,4,2,0,2,5.75,1
104,2,2025,9,58,83.31,3,1,0,36.7,12,6,6,5.22,3,15,6,0,4,6.17,3
104,3,2025,9,47,63.9,1,0,0,12.63,9,8,9,22.26,1,11,3,0,3,5.5,4
104,4,2025,9,91,91.98,1,1,1,5.9,6,7,6,22.53,1,3,1,0,0,7.65,3
104,5,2025,9,82,93.4,4,2,0,21.92,24,11,5,19.26,3,6,1,0,2,4.96,3
104,6,2025,9,86,79.56,1,0,0,64.31,18,6,0,3.49,1,1,8,0,5,6.69,1
104,7,2025,9,52,91.11,3,2,0,2.9,14,6,6,1.63,5,18,10,1,6,6.67,3
104,8,2025,9,88,90.96,4,2,0,46.78,21,1,1,11.89,4,15,8,0,3,8.03,2
104,9,2025,9,94,69.55,3,0,0,40.59,17,13,7,0.49,5,19,3,0,4,4.24,2
104,10,2025,9,49,63.19,4,1,0,45.24,3,6,2,21.6,0,15,8,1,6,5.62,2
104,11,2025,9,66,86.52,3,2,0,17.32,14,2,5,19.64,5,0,4,0,3,5.86,2
104,12,2025,9,54,72.98,3,2,1,58.15,23,0,3,1.12,3,17,2,0,3,6.11,5
105,1,2025,6.96,54,90.85,2,2,1,57.67,2,4,1,8.22,4,18,9,0,5,7.95,4
105,2,2025,6.96,81,63.03,0,2,1,54.49,27,4,6,23.77,4,10,8,1,7,4.86,2
105,3,2025,6.96,71,63.82,2,2,0,21.93,8,5,0,16.52,4,14,10,0,4,8.15,1
105,4,2025,6.96,46,92.58,0,1,0,52.96,7,2,3,20.84,3,6,4,0,2,6.52,3
105,5,2025,6.96,83,97.07,4,2,1,46.5,16,0,0,14.84,3,10,5,0,4,6.16,1
105,6,2025,6.96,78,92.24,3,0,1,43.91,20,4,2,13.62,4,4,6,0,4,7.16,1
105,7,2025,6.96,64,81.53,4,1,1,45.6,22,12,2,12.07,4,7,2,0,0,8.49,4
105,8,2025,6.96,78,94.35,0,1,0,51.8,10,1,8,20.09,2,12,4,0,4,4.73,2
105,9,2025,6.96,93,76.01,1,2,0,68.87,16,4,0,11.83,3,19,2,0,1,7.01,4
105,10,2025,6.96,85,61.71,1,0,0,61.37,17,10,4,21.3,4,14,5,0,3,6.93,1
105,11,2025,6.96,58,99.73,1,1,1,28.12,1,12,1,20.13,4,14,5,1,6,4.4,2
105,12,2025,6.96,71,60.54,3,2,0,71.03,8,4,8,20.88,5,4,8,1,6,4.93,4
106,1,2025,8.49,79,69.78,2,0,0,28.13,25,2,3,8.65,1,0,3,0,3,5.41,5
106,2,2025,8.49,47,96.27,2,0,0,23.22,16,10,5,2.59,1,19,2,0,0,8.29,4
106,3,2025,8.49,72,66.16,4,0,1,52.38,27,10,5,11.73,4,19,3,0,4,5.8,3
106,4,2025,8.49,50,88.74,4,2,0,4.32,0,10,0,15.29,4,4,9,0,3,8.6,2
106,5,2025,8.49,55,81.02,3,1,0,40.8,23,2,3,22.8,1,12,9,0,4,8.25,2
106,6,2025,8.49,49,76.28,0,0,1,4.46,14,9,8,8.68,1,17,3,0,1,8.45,1
106,7,2025,8.49,45,75.47,3,0,1,24.6,21,14,7,4.2,0,12,2,0,4,4.9,3
106,8,2025,8.49,78,76.76,3,0,0,70.74,9,8,5,2.24,3,10,8,0,3,8.1,4
106,9,2025,8.49,50,79.39,3,1,0,71.22,28,7,7,3.9,3,15,9,1,7,5.36,3
106,10,2025,8.49,70,94.12,1,1,0,48.76,27,11,3,8.78,2,11,8,0,3,8.49,5
106,11,2025,8.49,68,83.5,4,2,0,63.99,28,1,0,1.42,0,7,5,0,5,4.6,4
106,12,2025,8.49,54,67.63,4,0,1,36.93,12,6,6,10.22,2,13,1,0,1,6.66,2
107,1,2025,6.57,90,84.71,1,1,1,51.59,6,9,4,5.46,0,11,8,0,5,7.62,3
107,2,2025,6.57,59,80.66,3,1,0,56.81,11,3,6,3.43,1,15,1,0,0,6.77,3
107,3,2025,6.57,70,67.96,1,0,0,5.85,17,12,9,13.87,3,3,1,0,0,8.36,2
107,4,2025,6.57,50,60.89,0,2,1,40.28,13,6,6,8.64,3,3,8,1,6,5.86,3
107,5,2025,6.57,85,67.63,3,2,0,13.88,7,13,3,9.57,1,13,8,0,2,8.97,2
107,6,2025,6.57,53,74.78,4,0,0,27.96,19,0,9,20.19,5,10,8,1,6,5.54,2
107,7,2025,6.57,63,65.37,0,2,1,57.1,4,14,9,9.3,0,4,8,0,4,8.26,1
107,8,2025,6.57,81,64.32,2,1,1,69.79,20,12,8,16.92,5,4,8,1,6,6.62,2
107,9,2025,6.57,77,74.29,0,0,0,47.23,9,9,3,2.83,4,18,8,0,4,6.97,1
107,10,2025,6.57,69,79.67,3,2,0,11.47,29,12,9,18.09,4,14,1,0,0,8.42,3
107,11,2025,6.57,91,75.94,2,2,0,33.03,15,14,1,1.63,4,13,9,1,6,6.36,4
107,12,2025,6.57,85,99.12,0,1,0,52.99,19,3,1,24.22,4,0,9,0,5,6.9,3
108,1,2025,7.04,51,89.59,1,0,1,38.66,24,10,8,9.08,3,10,7,0,4,8.18,3
108,2,2025,7.04,48,67.47,1,2,0,69.51,5,2,0,19.48,3,17,8,0,5,6.79,2
108,3,2025,7.04,46,93.12,4,1,1,48.66,21,13,2,1.54,3,7,7,0,3,8.53,2
108,4,2025,7.04,90,68.76,3,0,1,58.78,20,5,0,9.84,3,8,5,0,2,8.66,2
108,5,2025,7.04,41,86.79,3,0,1,31.29,10,14,9,18.43,1,15,3,0,4,5.12,1
108,6,2025,7.04,87,69.21,4,1,0,56.64,12,4,2,14.85,2,18,2,0,2,5.77,3
108,7,2025,7.04,93,85.83,4,1,0,42.33,16,2,7,14.39,4,9,2,0,3,5.16,2
108,8,2025,7.04,88,76.59,2,2,1,1.59,16,4,9,9.61,2,6,1,0,3,5,5
108,9,2025,7.04,59,76.53,1,1,1,2.46,23,8,8,7.04,3,8,8,1,6,6.47,2
108,10,2025,7.04,67,94.75,3,2,1,66.28,8,13,7,2.32,0,18,10,1,8,5.98,5
108,11,2025,7.04,68,96.77,3,0,1,5.54,10,6,7,0.73,1,15,1,0,2,6.53,5
108,12,2025,7.04,91,64.59,1,2,0,53.25,28,6,1,19.55,0,16,4,0,1,7.68,5
109,1,2025,8.2,93,96.29,4,2,1,17.93,3,4,9,11.45,5,15,6,0,4,6.91,2
109,2,2025,8.2,53,75.44,4,2,1,65.71,3,4,4,9.17,3,3,3,0,4,5.11,1
109,3,2025,8.2,87,73.8,3,0,0,36.83,4,9,6,7.52,3,3,7,0,3,7.37,5
109,4,2025,8.2,45,88.63,4,2,0,58.43,11,13,1,12.58,2,7,9,1,7,4.79,3
109,5,2025,8.2,76,86.86,1,0,1,71.99,14,0,7,4.07,1,1,10,1,7,6.72,5
109,6,2025,8.2,52,87.81,4,1,0,36.78,3,0,8,19.83,4,6,8,0,3,8.27,1
109,7,2025,8.2,42,83.2,2,0,1,39.37,20,10,5,4.44,3,9,6,0,5,5.98,4
109,8,2025,8.2,61,89.87,4,1,0,53.48,2,10,2,16.78,0,4,1,0,3,4.34,3
109,9,2025,8.2,75,99.38,3,2,1,2.31,23,10,0,17.67,0,8,8,0,4,8.16,1
109,10,2025,8.2,73,90.93,3,0,0,19.54,3,9,4,16.14,4,10,3,0,1,7.64,2
109,11,2025,8.2,78,96.14,0,2,0,63.2,18,1,6,0.5,0,9,3,0,1,7.58,5
109,12,2025,8.2,64,65.73,0,2,1,55.15,5,6,3,19.4,4,18,3,0,3,6.36,2
